0338    // 144: 0.20117187500000000000
032B    // 145: 0.19799804687500000000
031F    // 146: 0.19506835937500000000
0313    // 147: 0.19213867187500000000
0306    // 148: 0.18896484375000000000
02EE    // 149: 0.18310546875000000000
02E2    // 150: 0.18017578125000000000
02D5    // 151: 0.17700195312500000000
02D5    // 152: 0.17700195312500000000
02C9    // 153: 0.17407226562500000000
02BD    // 154: 0.17114257812500000000
02BD    // 155: 0.17114257812500000000
02BD    // 156: 0.17114257812500000000
02BD    // 157: 0.17114257812500000000
02C9    // 158: 0.17407226562500000000
02E2    // 159: 0.18017578125000000000
02FA    // 160: 0.18603515625000000000
031F    // 161: 0.19506835937500000000
0338    // 162: 0.20117187500000000000
0350    // 163: 0.20703125000000000000
0369    // 164: 0.21313476562500000000
0375    // 165: 0.21606445312500000000
0381    // 166: 0.21899414062500000000
038E    // 167: 0.22216796875000000000
038E    // 168: 0.22216796875000000000
038E    // 169: 0.22216796875000000000
039A    // 170: 0.22509765625000000000
03CB    // 171: 0.23706054687500000000
042E    // 172: 0.26123046875000000000
04F2    // 173: 0.30908203125000000000
0626    // 174: 0.38427734375000000000
07B0    // 175: 0.48046875000000000000
0983    // 176: 0.59448242187500000000
0B7B    // 177: 0.71752929687500000000
0D5B    // 178: 0.83471679687500000000
0EE5    // 179: 0.93090820312500000000
1000    // 180: 1.00000000000000000000
1000    // 181: 1.00000000000000000000
1000    // 182: 1.00000000000000000000
0FB6    // 183: 0.98193359375000000000
0E6A    // 184: 0.90087890625000000000
0CAF    // 185: 0.79272460937500000000
0A9E    // 186: 0.66357421875000000000
0868    // 187: 0.52539062500000000000
0632    // 188: 0.38720703125000000000
043A    // 189: 0.26416015625000000000
02A4    // 190: 0.16503906250000000000
0171    // 191: 0.09008789062500000000
009F    // 192: 0.03881835937500000000
0031    // 193: 0.01196289062500000000
0000    // 194: 0.00000000000000000000
0000    // 195: 0.00000000000000000000
0000    // 196: 0.00000000000000000000
0018    // 197: 0.00585937500000000000
0056    // 198: 0.02099609375000000000
009F    // 199: 0.03881835937500000000
0102    // 200: 0.06298828125000000000
0164    // 201: 0.08691406250000000000
01D3    // 202: 0.11401367187500000000
0235    // 203: 0.13793945312500000000
027F    // 204: 0.15600585937500000000
02BD    // 205: 0.17114257812500000000
02EE    // 206: 0.18310546875000000000
0313    // 207: 0.19213867187500000000
0338    // 208: 0.20117187500000000000
0350    // 209: 0.20703125000000000000
0369    // 210: 0.21313476562500000000
0375    // 211: 0.21606445312500000000
0375    // 212: 0.21606445312500000000
0375    // 213: 0.21606445312500000000
0375    // 214: 0.21606445312500000000
0375    // 215: 0.21606445312500000000
0375    // 216: 0.21606445312500000000
0375    // 217: 0.21606445312500000000
0375    // 218: 0.21606445312500000000
0375    // 219: 0.21606445312500000000
0375    // 220: 0.21606445312500000000
0369    // 221: 0.21313476562500000000
0369    // 222: 0.21313476562500000000
035D    // 223: 0.21020507812500000000
035D    // 224: 0.21020507812500000000
0350    // 225: 0.20703125000000000000
0344    // 226: 0.20410156250000000000
0344    // 227: 0.20410156250000000000
0338    // 228: 0.20117187500000000000
032B    // 229: 0.19799804687500000000
032B    // 230: 0.19799804687500000000
032B    // 231: 0.19799804687500000000
032B    // 232: 0.19799804687500000000
0344    // 233: 0.20410156250000000000
035D    // 234: 0.21020507812500000000
0375    // 235: 0.21606445312500000000
039A    // 236: 0.22509765625000000000
03BF    // 237: 0.23413085937500000000
03F0    // 238: 0.24609375000000000000
0415    // 239: 0.25512695312500000000
043A    // 240: 0.26416015625000000000
045F    // 241: 0.27319335937500000000
0484    // 242: 0.28222656250000000000
049C    // 243: 0.28808593750000000000
04B5    // 244: 0.29418945312500000000
04C1    // 245: 0.29711914062500000000
04CE    // 246: 0.30029296875000000000
04DA    // 247: 0.30322265625000000000
04DA    // 248: 0.30322265625000000000
04DA    // 249: 0.30322265625000000000
04DA    // 250: 0.30322265625000000000
04CE    // 251: 0.30029296875000000000
04C1    // 252: 0.29711914062500000000
04B5    // 253: 0.29418945312500000000
04A9    // 254: 0.29125976562500000000
049C    // 255: 0.28808593750000000000
0490    // 256: 0.28515625000000000000
0484    // 257: 0.28222656250000000000
0477    // 258: 0.27905273437500000000
045F    // 259: 0.27319335937500000000
045F    // 260: 0.27319335937500000000
0453    // 261: 0.27026367187500000000
0446    // 262: 0.26708984375000000000
043A    // 263: 0.26416015625000000000
043A    // 264: 0.26416015625000000000
042E    // 265: 0.26123046875000000000
042E    // 266: 0.26123046875000000000
042E    // 267: 0.26123046875000000000
042E    // 268: 0.26123046875000000000
042E    // 269: 0.26123046875000000000
042E    // 270: 0.26123046875000000000
043A    // 271: 0.26416015625000000000
043A    // 272: 0.26416015625000000000
0446    // 273: 0.26708984375000000000
0453    // 274: 0.27026367187500000000
0453    // 275: 0.27026367187500000000
045F    // 276: 0.27319335937500000000
046B    // 277: 0.27612304687500000000
046B    // 278: 0.27612304687500000000
0477    // 279: 0.27905273437500000000
0477    // 280: 0.27905273437500000000
0477    // 281: 0.27905273437500000000
0484    // 282: 0.28222656250000000000
0484    // 283: 0.28222656250000000000
0484    // 284: 0.28222656250000000000
0484    // 285: 0.28222656250000000000
0490    // 286: 0.28515625000000000000
0490    // 287: 0.28515625000000000000
0490    // 288: 0.28515625000000000000
0490    // 289: 0.28515625000000000000
049C    // 290: 0.28808593750000000000
049C    // 291: 0.28808593750000000000
049C    // 292: 0.28808593750000000000
04A9    // 293: 0.29125976562500000000
04A9    // 294: 0.29125976562500000000
04A9    // 295: 0.29125976562500000000
04A9    // 296: 0.29125976562500000000
04A9    // 297: 0.29125976562500000000
04A9    // 298: 0.29125976562500000000
04A9    // 299: 0.29125976562500000000
04A9    // 300: 0.29125976562500000000
04A9    // 301: 0.29125976562500000000
04B5    // 302: 0.29418945312500000000
04C1    // 303: 0.29711914062500000000
04CE    // 304: 0.30029296875000000000
04DA    // 305: 0.30322265625000000000
04F2    // 306: 0.30908203125000000000
0517    // 307: 0.31811523437500000000
0530    // 308: 0.32421875000000000000
0549    // 309: 0.33032226562500000000
056D    // 310: 0.33911132812500000000
0586    // 311: 0.34521484375000000000
059F    // 312: 0.35131835937500000000
05B7    // 313: 0.35717773437500000000
05D0    // 314: 0.36328125000000000000
05E8    // 315: 0.36914062500000000000
0601    // 316: 0.37524414062500000000
061A    // 317: 0.38134765625000000000
0632    // 318: 0.38720703125000000000
064B    // 319: 0.39331054687500000000
0657    // 320: 0.39624023437500000000
0670    // 321: 0.40234375000000000000
067C    // 322: 0.40527343750000000000
0688    // 323: 0.40820312500000000000
0688    // 324: 0.40820312500000000000
0688    // 325: 0.40820312500000000000
0688    // 326: 0.40820312500000000000
0688    // 327: 0.40820312500000000000
067C    // 328: 0.40527343750000000000
0670    // 329: 0.40234375000000000000
0663    // 330: 0.39916992187500000000
064B    // 331: 0.39331054687500000000
0632    // 332: 0.38720703125000000000
0626    // 333: 0.38427734375000000000
060D    // 334: 0.37817382812500000000
05E8    // 335: 0.36914062500000000000
05D0    // 336: 0.36328125000000000000
05B7    // 337: 0.35717773437500000000
059F    // 338: 0.35131835937500000000
0586    // 339: 0.34521484375000000000
0561    // 340: 0.33618164062500000000
0549    // 341: 0.33032226562500000000
0530    // 342: 0.32421875000000000000
0517    // 343: 0.31811523437500000000
04FF    // 344: 0.31225585937500000000
04E6    // 345: 0.30615234375000000000
04CE    // 346: 0.30029296875000000000
04C1    // 347: 0.29711914062500000000
04A9    // 348: 0.29125976562500000000
049C    // 349: 0.28808593750000000000
0490    // 350: 0.28515625000000000000
0477    // 351: 0.27905273437500000000
046B    // 352: 0.27612304687500000000
045F    // 353: 0.27319335937500000000
0453    // 354: 0.27026367187500000000
0453    // 355: 0.27026367187500000000
0446    // 356: 0.26708984375000000000
042E    // 357: 0.26123046875000000000
0421    // 358: 0.25805664062500000000
0415    // 359: 0.25512695312500000000
