0410    // 146: 0.25390625000000000000
040C    // 147: 0.25292968750000000000
0408    // 148: 0.25195312500000000000
0400    // 149: 0.25000000000000000000
03FC    // 150: 0.24902343750000000000
03F8    // 151: 0.24804687500000000000
03F8    // 152: 0.24804687500000000000
03F4    // 153: 0.24707031250000000000
03F0    // 154: 0.24609375000000000000
03F0    // 155: 0.24609375000000000000
03F0    // 156: 0.24609375000000000000
03F0    // 157: 0.24609375000000000000
03F4    // 158: 0.24707031250000000000
03FC    // 159: 0.24902343750000000000
0404    // 160: 0.25097656250000000000
0410    // 161: 0.25390625000000000000
0418    // 162: 0.25585937500000000000
0420    // 163: 0.25781250000000000000
0428    // 164: 0.25976562500000000000
042C    // 165: 0.26074218750000000000
0430    // 166: 0.26171875000000000000
0434    // 167: 0.26269531250000000000
0434    // 168: 0.26269531250000000000
0434    // 169: 0.26269531250000000000
0438    // 170: 0.26367187500000000000
0448    // 171: 0.26757812500000000000
0468    // 172: 0.27539062500000000000
04A8    // 173: 0.29101562500000000000
050C    // 174: 0.31542968750000000000
058C    // 175: 0.34667968750000000000
0624    // 176: 0.38378906250000000000
06C8    // 177: 0.42382812500000000000
0764    // 178: 0.46191406250000000000
07E4    // 179: 0.49316406250000000000
0840    // 180: 0.51562500000000000000
0840    // 181: 0.51562500000000000000
0840    // 182: 0.51562500000000000000
0828    // 183: 0.50976562500000000000
07BC    // 184: 0.48339843750000000000
072C    // 185: 0.44824218750000000000
0680    // 186: 0.40625000000000000000
05C8    // 187: 0.36132812500000000000
0510    // 188: 0.31640625000000000000
046C    // 189: 0.27636718750000000000
03E8    // 190: 0.24414062500000000000
0384    // 191: 0.21972656250000000000
0340    // 192: 0.20312500000000000000
031C    // 193: 0.19433593750000000000
030C    // 194: 0.19042968750000000000
030C    // 195: 0.19042968750000000000
030C    // 196: 0.19042968750000000000
0314    // 197: 0.19238281250000000000
0328    // 198: 0.19726562500000000000
0340    // 199: 0.20312500000000000000
0360    // 200: 0.21093750000000000000
0380    // 201: 0.21875000000000000000
03A4    // 202: 0.22753906250000000000
03C4    // 203: 0.23535156250000000000
03DC    // 204: 0.24121093750000000000
03F0    // 205: 0.24609375000000000000
0400    // 206: 0.25000000000000000000
040C    // 207: 0.25292968750000000000
0418    // 208: 0.25585937500000000000
0420    // 209: 0.25781250000000000000
0428    // 210: 0.25976562500000000000
042C    // 211: 0.26074218750000000000
042C    // 212: 0.26074218750000000000
042C    // 213: 0.26074218750000000000
042C    // 214: 0.26074218750000000000
042C    // 215: 0.26074218750000000000
042C    // 216: 0.26074218750000000000
042C    // 217: 0.26074218750000000000
042C    // 218: 0.26074218750000000000
042C    // 219: 0.26074218750000000000
042C    // 220: 0.26074218750000000000
0428    // 221: 0.25976562500000000000
0428    // 222: 0.25976562500000000000
0424    // 223: 0.25878906250000000000
0424    // 224: 0.25878906250000000000
0420    // 225: 0.25781250000000000000
041C    // 226: 0.25683593750000000000
041C    // 227: 0.25683593750000000000
0418    // 228: 0.25585937500000000000
0414    // 229: 0.25488281250000000000
0414    // 230: 0.25488281250000000000
0414    // 231: 0.25488281250000000000
0414    // 232: 0.25488281250000000000
041C    // 233: 0.25683593750000000000
0424    // 234: 0.25878906250000000000
042C    // 235: 0.26074218750000000000
0438    // 236: 0.26367187500000000000
0444    // 237: 0.26660156250000000000
0454    // 238: 0.27050781250000000000
0460    // 239: 0.27343750000000000000
046C    // 240: 0.27636718750000000000
0478    // 241: 0.27929687500000000000
0484    // 242: 0.28222656250000000000
048C    // 243: 0.28417968750000000000
0494    // 244: 0.28613281250000000000
0498    // 245: 0.28710937500000000000
049C    // 246: 0.28808593750000000000
04A0    // 247: 0.28906250000000000000
04A0    // 248: 0.28906250000000000000
04A0    // 249: 0.28906250000000000000
04A0    // 250: 0.28906250000000000000
049C    // 251: 0.28808593750000000000
0498    // 252: 0.28710937500000000000
0494    // 253: 0.28613281250000000000
0490    // 254: 0.28515625000000000000
048C    // 255: 0.28417968750000000000
0488    // 256: 0.28320312500000000000
0484    // 257: 0.28222656250000000000
0480    // 258: 0.28125000000000000000
0478    // 259: 0.27929687500000000000
0478    // 260: 0.27929687500000000000
0474    // 261: 0.27832031250000000000
0470    // 262: 0.27734375000000000000
046C    // 263: 0.27636718750000000000
046C    // 264: 0.27636718750000000000
0468    // 265: 0.27539062500000000000
0468    // 266: 0.27539062500000000000
0468    // 267: 0.27539062500000000000
0468    // 268: 0.27539062500000000000
0468    // 269: 0.27539062500000000000
0468    // 270: 0.27539062500000000000
046C    // 271: 0.27636718750000000000
046C    // 272: 0.27636718750000000000
0470    // 273: 0.27734375000000000000
0474    // 274: 0.27832031250000000000
0474    // 275: 0.27832031250000000000
0478    // 276: 0.27929687500000000000
047C    // 277: 0.28027343750000000000
047C    // 278: 0.28027343750000000000
0480    // 279: 0.28125000000000000000
0480    // 280: 0.28125000000000000000
0480    // 281: 0.28125000000000000000
0484    // 282: 0.28222656250000000000
0484    // 283: 0.28222656250000000000
0484    // 284: 0.28222656250000000000
0484    // 285: 0.28222656250000000000
0488    // 286: 0.28320312500000000000
0488    // 287: 0.28320312500000000000
0488    // 288: 0.28320312500000000000
0488    // 289: 0.28320312500000000000
048C    // 290: 0.28417968750000000000
048C    // 291: 0.28417968750000000000
048C    // 292: 0.28417968750000000000
0490    // 293: 0.28515625000000000000
0490    // 294: 0.28515625000000000000
0490    // 295: 0.28515625000000000000
0490    // 296: 0.28515625000000000000
0490    // 297: 0.28515625000000000000
0490    // 298: 0.28515625000000000000
0490    // 299: 0.28515625000000000000
0490    // 300: 0.28515625000000000000
0490    // 301: 0.28515625000000000000
0494    // 302: 0.28613281250000000000
0498    // 303: 0.28710937500000000000
049C    // 304: 0.28808593750000000000
04A0    // 305: 0.28906250000000000000
04A8    // 306: 0.29101562500000000000
04B4    // 307: 0.29394531250000000000
04BC    // 308: 0.29589843750000000000
04C4    // 309: 0.29785156250000000000
04D0    // 310: 0.30078125000000000000
04D8    // 311: 0.30273437500000000000
04E0    // 312: 0.30468750000000000000
04E8    // 313: 0.30664062500000000000
04F0    // 314: 0.30859375000000000000
04F8    // 315: 0.31054687500000000000
0500    // 316: 0.31250000000000000000
0508    // 317: 0.31445312500000000000
0510    // 318: 0.31640625000000000000
0518    // 319: 0.31835937500000000000
051C    // 320: 0.31933593750000000000
0524    // 321: 0.32128906250000000000
0528    // 322: 0.32226562500000000000
052C    // 323: 0.32324218750000000000
052C    // 324: 0.32324218750000000000
052C    // 325: 0.32324218750000000000
052C    // 326: 0.32324218750000000000
052C    // 327: 0.32324218750000000000
0528    // 328: 0.32226562500000000000
0524    // 329: 0.32128906250000000000
0520    // 330: 0.32031250000000000000
0518    // 331: 0.31835937500000000000
0510    // 332: 0.31640625000000000000
050C    // 333: 0.31542968750000000000
0504    // 334: 0.31347656250000000000
04F8    // 335: 0.31054687500000000000
04F0    // 336: 0.30859375000000000000
04E8    // 337: 0.30664062500000000000
04E0    // 338: 0.30468750000000000000
04D8    // 339: 0.30273437500000000000
04CC    // 340: 0.29980468750000000000
04C4    // 341: 0.29785156250000000000
04BC    // 342: 0.29589843750000000000
04B4    // 343: 0.29394531250000000000
04AC    // 344: 0.29199218750000000000
04A4    // 345: 0.29003906250000000000
049C    // 346: 0.28808593750000000000
0498    // 347: 0.28710937500000000000
0490    // 348: 0.28515625000000000000
048C    // 349: 0.28417968750000000000
0488    // 350: 0.28320312500000000000
0480    // 351: 0.28125000000000000000
047C    // 352: 0.28027343750000000000
0478    // 353: 0.27929687500000000000
0474    // 354: 0.27832031250000000000
0474    // 355: 0.27832031250000000000
0470    // 356: 0.27734375000000000000
0468    // 357: 0.27539062500000000000
0464    // 358: 0.27441406250000000000
0460    // 359: 0.27343750000000000000
