04F8    // 302: 0.31054687500000000000
04F8    // 303: 0.31054687500000000000
04F8    // 304: 0.31054687500000000000
04F8    // 305: 0.31054687500000000000
04F8    // 306: 0.31054687500000000000
04F8    // 307: 0.31054687500000000000
04F8    // 308: 0.31054687500000000000
04F4    // 309: 0.30957031250000000000
04F0    // 310: 0.30859375000000000000
04EC    // 311: 0.30761718750000000000
04E8    // 312: 0.30664062500000000000
04E8    // 313: 0.30664062500000000000
04E8    // 314: 0.30664062500000000000
04E8    // 315: 0.30664062500000000000
04E8    // 316: 0.30664062500000000000
04F0    // 317: 0.30859375000000000000
04F4    // 318: 0.30957031250000000000
04FC    // 319: 0.31152343750000000000
0508    // 320: 0.31445312500000000000
0510    // 321: 0.31640625000000000000
051C    // 322: 0.31933593750000000000
0524    // 323: 0.32128906250000000000
052C    // 324: 0.32324218750000000000
0534    // 325: 0.32519531250000000000
0538    // 326: 0.32617187500000000000
0538    // 327: 0.32617187500000000000
0538    // 328: 0.32617187500000000000
0538    // 329: 0.32617187500000000000
0538    // 330: 0.32617187500000000000
0538    // 331: 0.32617187500000000000
0538    // 332: 0.32617187500000000000
0538    // 333: 0.32617187500000000000
0534    // 334: 0.32519531250000000000
0530    // 335: 0.32421875000000000000
052C    // 336: 0.32324218750000000000
0528    // 337: 0.32226562500000000000
0524    // 338: 0.32128906250000000000
0520    // 339: 0.32031250000000000000
051C    // 340: 0.31933593750000000000
0518    // 341: 0.31835937500000000000
0518    // 342: 0.31835937500000000000
0514    // 343: 0.31738281250000000000
0514    // 344: 0.31738281250000000000
0510    // 345: 0.31640625000000000000
0510    // 346: 0.31640625000000000000
050C    // 347: 0.31542968750000000000
0508    // 348: 0.31445312500000000000
0508    // 349: 0.31445312500000000000
0504    // 350: 0.31347656250000000000
0500    // 351: 0.31250000000000000000
04FC    // 352: 0.31152343750000000000
04FC    // 353: 0.31152343750000000000
04F8    // 354: 0.31054687500000000000
04F8    // 355: 0.31054687500000000000
04F4    // 356: 0.30957031250000000000
04F4    // 357: 0.30957031250000000000
04F0    // 358: 0.30859375000000000000
04F0    // 359: 0.30859375000000000000
